"pid","hotel","name","commenttitle","comment","rating"
"d301583","Raffles Hotel Singapore","mjh","Five Wonderful Days at Raffles","This iconic hotel, the original home of the Singapore Sling, recently reopened after a three-year renovation.  We stayed in a magnificent two-bedroom suite.  All staff members were friendly and accommodating and seemed genuinely interested in making sure that our stay was most enjoyable.  The spa is fantastic, as is high tea in the lobby, although reservations are necessary.  Take the history tour with Leslie.  It's fascinating.  A few minor criticisms:  Service in the restaurants could be improved.  The staff is not as proficient in English as they may appear, so you need to be sure they understand any requests.  Also, not enough drawer space in the dressing rooms.  Overall, however, a magical experience.  We'd return in a flash.","5"
"d301583","Raffles Hotel Singapore","Lorelle C","High tea in the Grand Lobby","Absolutely wonderful experience that lived up to expectations. The service was attentive without being intrusive. All the food items were extremely  tasty and we were able to indulge in lovely tea and champagne specifically prepared for the reopening. Highly recommend.","5"
"d301583","Raffles Hotel Singapore","philwalker","Loved it","This grand hotel lives up to all expectation.The Billiard room is also worth a visit as is breakfast in the main restaurant, We had the best eggs Benedict I have ever had in there on our second morning. We never dined at Raffles in the evening but certainly spent many hours in the Long bar working our way through the cocktail list and wine menu and yes can't forget unique doorman never saw anywhere else it was a Sikh man named Harpreet Singh loved his dress and turban.","5"
"d301583","Raffles Hotel Singapore","pedalfasteraz","Simply flawless","We stayed there for 5 nights in October 2019.  It was just a few days before their grand re-opening and it was perfect in every regard.  They had been closed for an extensive renovation and the results were stunning.  The hotel retained the old world charm and architecture but added every modern convenience that today's travelers expect in a 5 star luxury resort. As magnificent as the property was, the service was even better.  The staff was very friendly, as you would expect, but at every turn they went above and beyond to satisfy your every need. The breakfast buffet was over the top. The quantity and selection was more than pleasing, and the quality was consistent and tasty. If you get a chance, take the tour of the property that is offered every day at 4pm.  Quite¡¦","5"
"d301583","Raffles Hotel Singapore","Lyndal M","Grand Lobby high tea","This is a real treat and a must do in Singapore. Impeccable service and food. The staff were so attentive and friendly. The gardens beautifully designed and maintained. A real 5 star experience. We arrived by taxi and were greeted by the Sikh doorman,; an icon at Raffles. A very special event.","5"
"d301583","Raffles Hotel Singapore","Doug R","A must visit","Everyone visits Raffles long bar and has a Singapore sling. It is the thing to do. Remember to take the credit card you will need it. We stayed and had more than one as we will only be here once. Remember you only live once. There may be a wait to enter the bar as it is seating only. Also take the time to walk the court yard and see the main entrance.","4"
"d301583","Raffles Hotel Singapore","20Judith","Iconic buikding","We visited the only part of Raffles open in December 2018 as the hotel itself was closed for refurbishment. I had last been there 25 years previously and it was great to visit afain and drink Singapore Slings and eat peanuts, throwing the shells on the floor in the approved manner!","5"
"d301583","Raffles Hotel Singapore","JMhendrix","My birthday drink.","It has always been one of my bucket list to have a Singapore Sling in the long bar when I was in Singapore in 2017 I was disappointed the hotel was closed ,so I was determined to be there on my birthday this time.We had to queue to get in but it was well worth it ,the drink was lovely and the experience fantastic.","5"
"d301583","Raffles Hotel Singapore","Maria50Mike50","Drinks at Raffles","Having been to Singapore over 30 years ago I was excited at having drinks at Raffles. I remember the lobby / courtyard being an amazing place for cocktails. I think renovations must have taken place as it was definitely not as remembered. In the end we had drinks in the courtyard though nice there was no atmosphere. Not sure I would rush back again!","3"
"d301583","Raffles Hotel Singapore","Tansor","Singapore sling.","Was on my bucket list, been twice now, when March but didn¡¯t have to wait in line then. The line moved quite quick, as most people pop in for one drink. Just to say they have been, we had 3 each. It is the best Singapore sling I have had in the world. You can not go In the main hotel unless you are staying, just head for the long bar and sip your drink.","5"
"d301583","Raffles Hotel Singapore","Corporatehippytravel","All about the landmark","If you are only in Singapore once, or on a stopover, Raffles is a wonderful place to experience Singapore. Having stayed there before the renovation, it was a bit of an itch I wanted to scratch.  I was sure it would be brilliant but I was keen to understand whether it was worth the huge price tag.   Couldn't fault the service and the rooms were beautiful.  Beds were solid and I slept really well (bar the jetlag).  Gym and Pool areas were great.  Upper floors, gym, and pool were private away from tourists.  They have done a good job at the renovation but I can't help but feel it has lost some of its charm.  I stayed there before the renovation and actually preferred it.   Being a resident, your butler can make a reservation and you can skip the queues for the Long bar. ¡¦","5"
"d301583","Raffles Hotel Singapore","Jo K","What a renovation....","Our first time in Singapore and we had to come to raffles. So much bigger than I imagined. Beautifully and tastefully done. Staff delightful. Nothing was too much trouble and very helpful. No trip to Singapore would be complete without coming here","5"
"d301583","Raffles Hotel Singapore","Stephanie","State Room Suite Stay 22nd-23rd Oct '19: Hotel has been beautifully refurbished but service is severely lacking in areas","I stayed here for 1 night in a State Room Suite to celebrate my birthday with my husband and 2 year old son. I generally had a pleasant stay and my suite was beautifully decorated, spacious and quiet. To start off with the positives, we were picked up on time by the Raffles limousine and brought to the hotel where we were greeted by one of the iconic Raffles Hotel Sikh doormen who was warm and welcoming and we also had a pleasant chat with him about his grandchildren before we left. After checking in at the desk in the lobby area, our friendly butler Stanley showed us around our suite. A bowl of fruits and chocolates were given to us in our suite together with welcome Singapore Slings! We ordered some room service lunch and the butlers were kind enough to let us have afternoon¡¦","3"
"d301583","Raffles Hotel Singapore","SW612","Horrendous, chaotic, haphazard banqueting service - a case of style over substance","Flew in from The UK to attend a wedding at the Raffles and had very high expectations, given it had just reopened to great fanfare with boasts of great service in unparalleled luxury - well, in my experience, they have failed big time, having been let down by terrible service. To be honest, you would get better, more efficient service at a local food court. To begin with, the staff were disorganised and not very efficient in serving the drinks and canapes in the courtyard with many guests going without drinks. The soft drink I had was watered down and tasteless. The function room, the East India room, looked like a conference room with the table decorations mediocre at best, and the floral arrangement meant you could not converse with the guests across the table as you could not¡¦","1"
"d301583","Raffles Hotel Singapore","Ian R","More of an experience than a mere Hotel","We had a wonderful two nights, visits to the Long Bar, Tiffin Room, Writers Bar and great food - all in all from the moment we were greeted at the airport by the Raffles Car to the moment we checked out we were given an excellent service. It was over 50 years ago that I visited last and I was presented with memories of the 1960's with postcards, notebooks and a replica door fob.","5"
"d301583","Raffles Hotel Singapore","Werner R","Poor service in the East India Room","With a beautiful setting indoors and outdoors you would expect great service at the Raffles. But the service at the East India room for a wedding over the weekend left much to be desired. The service staff were not familiar with drinks and could not even complete a simple order of drinks after half an hour. I think the staff were untrained and generally were standing around but did not respond to requests and most times got the orders wrong. Charging a six star price with abysmal service is not something the Raffles wants to be known for.","1"
"d301583","Raffles Hotel Singapore","334jackieb61","Best hotel stay Ever","My mother and I stayed at raffles Singapore  for a treat,it is not somewhere we could normally afford.We had the best time ever from the moment we arrived at the hotel and were greeted by the doorman, the ease of checking in  going through the magnificent foyer .We were early for our room so thought we would go to the long bar for a Singapore Sling, the concierge checked when a table would be available and escorted us to the long bar, when we got back our room was ready ,shortly after settling into our   suite , we met June our butler who showed us everything and offered to bring us tea to drink on our balcony. we experienced a delightful afternoon tea and June brought us a gift of English Breakfast tea as she had noted this our tea of choice.In the morning we took a history¡¦","5"
"d301583","Raffles Hotel Singapore","TERESA EVANGELISTA","COLONIAL DESIGN IN MODERN ERA","RAFFLES HOTEL, TIFFIN ROOM Name Inspired by British Colonial period where Laborers use ""Tiffin"" as lunch boxes for Indian people. The Room name itself were use as piece of decoration to speak about the story behind the Design. Intricate porcelain plates are well placed on silicate white wall that serves as Artwork. If you love Northern Indian dish being serve in fine set up and cool ambiance- visit Raffles Hotel and  expect to be amazed.","5"
"d301583","Raffles Hotel Singapore","Ocean_Ranger","Long Bar, a Must Do.","I'm not really one for standing in a queue to get into a bar / pub, fortunately at 5 pm the queue was short, only a 10 minute wait.  Was it worth it? Got to sit a the iconic bar which was an absolute bonus and drink expensive Singapore Slings. At Sing$33++ yes that is expensive. Glad to see they where made to oder and not just a pre mix. Throwing the peanut shells on the ground may well be a histroical thing to do, be carefull as the floor becomes very slippery.  Service was good and attentive. We enjoyed the bar and the ambience, was it worth it? I would say go but be prepared to take a hit on the wallet.","4"
"d301583","Raffles Hotel Singapore","brendan l","Great experience","We had a great afternoon at the Long Bar at the Raffles Hotel. Had to wait a little bit to get through the door but the small wait was worth it. Great atmosphere and the bar staff were great to have a talk to. Had a few slings and a giant beer and of course the nuts were great.  If in Singapore you have to get there","5"
"d301583","Raffles Hotel Singapore","John D","Singapore Sling a must","Historic Hotel and a must to visit if only for the famous Singapore Sling. BUT at $SD33 does the hotel really need to add a service fee..3 slings and a pint of Tiger beer $SD142.42' W did it but it will be only ONCE.","4"
"d301583","Raffles Hotel Singapore","Berm300","Raffles Long bar","Visited this afternoon only about a 15 minute wait. Everyone in the que cheerful from all over the world. Shown to our table, great atmosphere we were not rushed at all. We had the traditional Singapore Sling. Not cheap but we really enjoyed the atmosphere and the service. Has to be done when in Singapore once. We really enjoyed the experience .","5"
"d301583","Raffles Hotel Singapore","weebles2016","Singapore Sling and Peanuts","A must do In Singapore just because you should. It has now been refurbished but the old style charm has not been lost. We were expecting a long queue but were shown to a table immediately. The experience was as expected.","5"
"d301583","Raffles Hotel Singapore","NTK","Stunning refurbishment","Absolutely stunning refurbishment of the hotel, I last visited in 2017 and now it's fully open and simply beautiful. Enjoyed a Singapore Sling in the courtyard (last time I visited the Long Bar), superb service, knowledgeable and friendly staff, served quickly, a delight.","5"
"d301583","Raffles Hotel Singapore","Heather S","A celebration birthday lunch","I took my husband to La Dame de Pic restaurant for lunch to mark his birthday and it was one of the loveliest dining experiences we have ever had.  The setting - a curved table overlooking the inner courtyard - was intimate and the service was faultless - attentive but not intrusive.  We enjoyed the Exploration set menu and the food was exceptional - very French, with stunning presentation and we were delighted with the number of little additional treats we were presented with which were not on the menu and they were kind enough to present my husband with a beautifully crafted birthday cake at the end of the meal.  The experience took approx 3 hours and we could have stayed longer - this is something not to be rushed!   I can highly recommend this restaurant and cannot wait for¡¦","5"
"d301583","Raffles Hotel Singapore","Graham B","Try a famous Singaplore Sling","The place was heaving when we got there at 16.00hrs. We was asked to wait while a table was available which was not very long about 5 minutes there are loads of staff working there with a supervisor in a very smart jacket. The service was great the waiters and waitress's very smart and the drinks arrived very quickly we thought the whole place was run very efficiently.","5"
"d301583","Raffles Hotel Singapore","Nicole M","Afternoon tea experience","My daughter had arranged a lovely afternoon at this majestic hotel. I had read some previous reviews and was somewhat skeptical about what this experience would be. I must say either those reviews were highly unwarranted or they have seriously lifted their game.  From the moment we arrived we were treated like royalty.  Yes you sit in the foyer but it is in the wings to the side of it which makes for great people watching. The quality of the food was superb and the amount was more than sufficient for the two of us - we were even offered more scones.  While my daughter went to the toilet the waiter could see I was alone and came to tell me some history of the building.  The time of 90 mins was more than ample and we then wandered through the grounds to the Long Bar for a¡¦","5"
"d301583","Raffles Hotel Singapore","simonalice2015","Tiffin Room","Last night we had the pleasure of dining at the Tiffin Bar after cocktails at the downstairs bar. Not only was the decor stunning and the environment perfect, the service was exceptional too. We will definitely be back. Most likely to stay next time","5"
"d301583","Raffles Hotel Singapore","Richard B","Hotel stay - courtyard suite - outstanding!","To offer a 5 star TA review seems inappropriate compared our outstanding experience. The breakfast - wonderful. Our suite - spacious, exquisite and opulent. Service - unrivalled. Nostalgic ambience in the Writers bar. Afternoon tea - finely served with delicate delicacies.  Unfortunately we didn¡¯t eat in the restaurant. Overall, based on my other 5 star reviews, consider this a 20*.  Would I stay again? In a heartbeat. Not for the budget focused!","5"
"d301583","Raffles Hotel Singapore","Anniewhatto","NICE TO SEE","Went here for the popular Singapore Sling, had to line up to get into the Long Bar & then realised for one Singapore Sling it was $33 <U+0001F631>so we passed as we felt this was too expensive, had a look around, it was nice to see the Hotel renovated just that a lot of the shops on the ground floor seemed too modern & obviously very expensive, nice to see the original Raffles we went across the road & had a lovely Singapore Sling for $12.90 which was a lot more affordable for the majority.","5"
"d301583","Raffles Hotel Singapore","nigelp52018","Classic hotel","We had the pleasure of visiting this wonderful hotel and dining in the Tiffin Room, where the Indian cuisine was excellent, although the room itself lacked atmosphere having recently been refurbished and seemed to be missing that old-world feel.","4"
"d301583","Raffles Hotel Singapore","Alan S","Very good experience","We have now been fortunate to stay with them twice, the first was ten years ago on our return from Australia.  The second was this year shortly after they reopened after the recent refurbishment, as we expected the place was immaculate.  The hotel has been modernised but the character and level of service has been maintained.","5"
"d301583","Raffles Hotel Singapore","redmaz3","Raffles experience","Stunning renovation. There was a queue to get into the 'long bar' which was a half hour wait (we got tbere around 6pm). The 'sling' was really nice, but at a cost of around AUS$39 each, one was enough. The peanut shells on the ground can be slippery so be careful. Nice experience and something you have to do if you go Singapore.","4"
"d301583","Raffles Hotel Singapore","DD269","Nice tea break","We take a tea menu for celebrating my wife birthday. I really enjoy it: nice place, delicious combination of small sandwiches and sweets with impeccable services. Good quality/price. Highly recommended to try","5"
"d301583","Raffles Hotel Singapore","P&J","Afternoon Tea","Worth every Singapore dollar. The grandeur, the service, the food and the atmosphere are truly top class. When finished wrap it up with a couple of Singapore  Slings in the Long Bar. You need to book ahead as there is such strong demand for a table.","5"
"d301583","Raffles Hotel Singapore","Tibby","Raffles singaporw","We stayed with them twice this year and can¡¯t speak more highly of the place and the team  We stayed just after they opened after a refurbishment and the place was immaculate  But the people who looked after us were simply the best","5"
"d301583","Raffles Hotel Singapore","Kenneth L","I wish I could give a higher rating...","I really wish I could have given a higher rating to such an esteemed hotel.  We recently held a corporate event here, which was a very important conference for our organization.  The venue itself did not disappoint.  The renovations that were recently completed have kept the character of the iconic hotel while updating it as well.  The conference hall we had was beautiful, with amazing frescos on the walls.    On the other hand, and perhaps it can be chalked up to teething issues, but the service and events staff were subpar.  We basically had to do a lot of the troubleshooting ourselves.  The staff were ill-prepared, rarely present, and reactive.  It was clear that training was a major issue, which I would not have expected from such a renowned brand.","3"
"d301583","Raffles Hotel Singapore","Sue K","Beautiful Afternoon Tea","Had a lovely afternoon/high tea there.  Definitely a bucket list item ticked off.   The sandwiches were beautiful and the service was fantastic.   There was confusion from our group around the dress code because there was so much conflicting information out there but ladies wore dresses and men wore dress shorts and closed in shoes and had no issues.  All up, was a lovely afternoon listening to the harp playing while we partook in our high tea.  Definitely recommend to do it at least once if you're in Singapore!","4"
"d301583","Raffles Hotel Singapore","WaterlooMarmiton","A legend reborn - with a few hiccups","We stayed at the recently reopened Raffle in mid-September 2019. This was an irresistible opportunity to see the huge renovation and the first since 1998. The hotel is stunning, being both modern and extremely rooted in its history at the same time. It rightly belongs in the pantheon of legendary great hotels, but you can tell there are some early teething problems.  Those problems hit immediately when we arrived. We got to Raffles at 1:30 a.m. after a very long couple of flights from Toronto. There was no one at the door and we had carry our bags up the steps and through the lobby. Weirdly, there is no ramp at the entrance which seemed odd given the renovation.   Hiccup number two was the 15 minutes it took to check us in. This was clearly an issue with their computer system¡¦","4"
"d301583","Raffles Hotel Singapore","auzzieVic","Afternoon Tea","Just got back from Afternoon Tea at the newly refurbished Raffles.  What a beautiful, historical building.  Driving into the main entrance the grand facade greats you with open arms and you cant help but be in awe.  I will start by saying their Afternoon Tea was very pleasant.  It was a nice experience, which if that¡¯s your thing then it is definitely worth having, this recommendation is based on value for money.   However, the refurbishment means Afternoon Tea is now served in the Lobby.  This is the first and I guess main disappointment.  As much as Raffles is a special and most beautiful hotel, from a foot traffic and ambiance point of view, a lobby is still a lobby.  It didn¡¯t make for relaxing time with people passing and watching you and your view is of not much of¡¦","4"
"d301583","Raffles Hotel Singapore","David P","High Tea","An absolutely delightful experience to have high tea at this establishment. From the greeting as you exit your car to the friendly and attentive staff its old school charm and service. High tea was very nice and the selection off sandwiches, cakes and scones and even the in house made fresh jam was a delight. Bookings are essential and please dress appropriately!    Take your time to explore the grounds of this refurbished fine Hotel and head up to the second floor to the ""long room"" to have a drink, you will not be disappointed.","4"
"d301583","Raffles Hotel Singapore","Andrew","Good experience","Visited Raffles hotel during my last vist to singapore. This grand hotel lives up to all expectation. Received by famous Sikh doorman Mr. Harpret singh with a smile. He was a great guy clicked few pics of him. Spent few hours in bar and had the famous singapore sling. Highly recommend. Next time will  definitely stay there.","5"
"d301583","Raffles Hotel Singapore","Schlicks","Colonial masterpiece worth visiting","We live in Singapore so the reopened and refurbished Raffles has been on the list of places to check out for a weekend away from the kid.   Some teething issues - room was not ready for 2 hours after check in, and the courtyard bar was closed due to some mystery reason....   But these disappointments were quickly washed away by the incredibly warm staff, amazing (and I mean truly AMAZING) renovation. The pool area is lovely, the food is good, and our room was spectacular (we stayed in the Charlie Chaplin suite).   It really is great to see such a gem restored to former glory.","4"
"d301583","Raffles Hotel Singapore","TracyCollard","Great place","When in Singapore you have to visit Raffles for a Singapore Sling.  Be prepared to queue as it does get very busy, the cocktail is gorgeous and worth queuing for, the place itself is lovely and the staff really friendly and they don¡¯t rush you even when there are queues, they provide bags of monkey nuts which you eat and throw the shells on the floor, the whole floor was covered in them, very funny.  Great place, you must go","5"
"d301583","Raffles Hotel Singapore","kazu & m","Tiffin Room","We came from Japan and had Lunch Buffet at the Tiffin Room on Saturday. The dishes were all delicious and the service was nothing but excellent!The staff was always smiley and very kind to us. The Tiffin Box¡¦it was a surprise! We especially enjoyed curry(all kinds), mushroom,and guava ice cream. We appreciate all these wonderful experience and look forward to visiting The Tiffin Room again. p.s. The next day,we visited Long Bar and enjoyed the famous Singapore Sling!","5"
"d301583","Raffles Hotel Singapore","Susan18","Magnificant hotel, but a few service lapses","We were very excited to be staying at the newly refurbished Raffles hotel.  The rooms themselves were enormous and tasteful, with wonderful amenities.  Breakfast was also tasty and plentiful.  There were a few service lapses, however, which caused us to rate the hotel slightly lower.  This may be because many of the staff are newly hired after the renovation, and the service problems will resolve themselves with a bit more training and experience.  When we arrived on foot at Raffles from a nearby hotel with our luggage, we inadvertently went to the wrong entrance.  Rather than having someone take our luggage and escort us to the correct place for check in, we were merely told to go around the corner to check in and pointed in the proper direction, to continue to handle our own¡¦","4"
"d301583","Raffles Hotel Singapore","Walter J","The Best Hotel we have ever stayed","We were transiting Singapore enroute to Australia and decided to spot ourselves by trying the Newly renovated Historic Raffles Hotel,   WOW! whoever did the renovation is a genius. They retained the old world charm but added the latest technologies seamlessly without effecting the original hotel.  We had a beautiful Suite with a parlor, Stunning bathroom and Bedroom. 24 hour butler and superb service in every area of this awesome hotel. Worth every cent","5"
"d301583","Raffles Hotel Singapore","Liz P","Delightful Place and an amazing experience","The Singapore Sling is what took me there and it was a nice look back at history of not only the place but the city. It was beautiful and so clean and everyone was so nice and kind and many spoke english and that made the trip so much better. I learned a little Chinese and enjoyed the who area. After 2 weeks I was tired but ready to go back to my home port and at the time it was Trinidad . So very long flight but I would  recommend Singapore to anyone sho wants a lovely clean experience.","5"
"d301583","Raffles Hotel Singapore","Chrisinkingwood2","Not guests but we visited to see the architecture","This old hotel is an iconic place to visit. We wanted to see it and it's old colonial style arcitecture. Unfortunately they do not allow non-guests inside the main part of the hotel but you can see the front and side areas. We found a nice courtyard on one side with a huge fountain which was very pretty.","4"
"d301583","Raffles Hotel Singapore","Victor K","Little value in staying, but bars and restaurants can be enjoyed","We purposely planned a detour to Singapore during our Asian trip to be able to explore this newly re-opened historic landmark marketed as the epitome of hospitality, so the expectations were set high, and (some of) these were met.   Reviewing in order of events: <U+2022>	Pre-arrival communication by concierge was very good <U+2013> personalized, attentive and practical: they arranged limousine transfer, and made reservations for dinner and historic tour of the hotel <U+2022>	Arrival was memorable <U+2013> drove by limousine to the picturesque facade and greeted by famous Raffles doorman <U+2022>	Check-in went normal <U+2013> in-suite, but nothing different from many other hotels (note: not a word of recognition for Accor loyalty) <U+2022>	The suite was spacious but lacking daylight, with modern amenities and great bathroom¡¦","3"
"d301583","Raffles Hotel Singapore","MarcGW","Singapore F1 Trip with a touch of luxury !","OK so this is one of the most famous hotels in the world and only just reopened after a stunning refurbishment.  One could say that for a trip to watch the F1 that Raffles might be a tad OTT - but you only live once !  Location is easy for both the racing (entrance 3) or elsewhere via nearby MRT etc.  But, the real beauty of Raffles is the fabulous staff, especially the Head Chef - Pierre Burgade & his team.  My wife is coeliac and dairy intolerant but this didn¡¯t stop the team from producing amazing meals.  Of course having a lovely suite with butler services also helped after a long hot day / evening trackside, as did the Long Bar (one has to, doesn¡¯t one...) and for tranquility - the Writers bar is beautiful for the various whiskeys and their arrangement on book shelves. ¡¦","5"
"d301583","Raffles Hotel Singapore","173viv","High Tea","We visited as a party of six adults for High Tea.  We were met outside by an extremely well attired doorman and then enjoyed a short stroll around the beautiful grounds .  We were then admits into the palatial stunning white dining area. We had exceptional friendly service from start to finish by every member of staff we met. As the High Tea was placed on our table the contents of each sandwich and cake were described in detail and were all as delicious as they sounded. We were also offered extra cakes to try and several refills of tea. With the quiet tuneful music of the lady harpist playing in the background and the opulence of the dining room we had an afternoon that we will always remember","5"
"d301583","Raffles Hotel Singapore","George S","Beautiful Hotel with Service Issues","We stayed here for 3 nights in a Residence Suite. The suite itself is beautiful and well laid out, with lots of space for relaxing as well as thoughtful touches (like a pop-up mirror in the dressing room).   I'll list the good items first:  -- We were met promptly as promised at the airport and whisked to the hotel in a very nice Mercedes that had been altered to reflect the property insignia.   -- When we arrived, we were immediately escorted to our suite and checked in there, as well as given a rundown on how to operate the lights, curtains, TVs, etc.   -- There was a nice basket of fruit as well as some light snacks waiting for us.  -- Room Service was prompt and well executed, with the dining table being set and then the food served on proper settings.   Now the not so good¡¦","3"
"d301583","Raffles Hotel Singapore","Robert123255060","Indulgent, but expensive hotel","We were returning from Europe following a 3 month vacation and wanted to stop over in Singapore a few days to re-adjust our body clocks closer to Australian time. Having previously stayed at Raffles (Singapore and Dubai) we expected nothing but the best.  The extensive and recently completed renovations have been done thoughtfully and to be honest, at least to our eyes haven't changed the ambience of character of the hotel. Our room, a State Room, King Suite was opulent, large and perfect for our stay. The smoke/pollution from the Indonesian fires were at dangerous levels over the period of our stay, providing even more reason to utilise all the facilities at the hotel. Room service was great with a wide choice of meals and the breakfast (included in our tariff) was world class¡¦","5"
"d301583","Raffles Hotel Singapore","Barry H","Class joint","We had the famous Singapore sling here and a few other cocktails! The sling tasted a bit like Christmas namely a rich juicy mince pie! Absolutely lush flavours and a pleasant atmosphere! The monkey nut shells all over the floor are part of the charm as you walk in crunching the shells with your shoes as you are shown to your seat! Expensive but in relation to Singapore prices it¡¯s the norm!","5"
"d301583","Raffles Hotel Singapore","Kathryn L","High Tea -faultless luxury","The luxury starts the moment you hop out of your car to be greeted by the doorman and escorted along the red carpet. The newly furbished building is pristine, white with luxurious finishes. The staff(friendly, funny but also discreet), high tea, champagne was beyond my expectation.  Afterwards to wander the public buildings was a real treat. The gift shop had lots of items for just the right momento to take home. Cocktails in the courtyard garden was also a treat.  Although the line up to the long bar was long, it was worth the wait. Dont hesitate to experience the high tea, you must dress nicely but that added to the special experience. Three days in Singapore and this was the highlight by far.","5"
"d301583","Raffles Hotel Singapore","sew","Afternoon tea in the Grand Lobby followed by Singapore Slings in the Long Bar","Fantastic. The hotel is outstanding and the staff could not be more hospitable.  The food and the Singapore Slings were first class, a truly excellent experience. You will not be disappointed, it is everything and so much more.","5"
"d301583","Raffles Hotel Singapore","Katie S","25th Anniversary Gold","Where does one start with Raffles. Simply put, Raffles is the ultimate experience. From the minute you arrive you are treated like a guest in that special way that true hospitality is made of. The little touches that speak volumes of this being about you first. A special balloon, cake and flowers to celebrate our 25th anniversary. Our own butler to take care of every need with a smile. The resident historian, Leslie who greets the guests and is always willing to share his knowledge and experience. The wait staff every morning who temper your favourites. The list is endless. I¡¯ve stayed in many wonderful hotels but I could live st Raffles. A very special mention must go to the splendid Grace who is the truest epitome of everything that speaks of excellence. The wonderful chefs¡¦","5"
"d301583","Raffles Hotel Singapore","RyanTKFM","Mooncake buying","We bought raffles mooncakes recently over several trips.  The signature champagne truffles snowskin and acai berry are the best snowskin.   The baked mooncake is the mother of pearl not too sweet follow by the macademia nuts pine nut mooncakes. The supervisory staff seconded to Raffled Xchange are super helpful and they give useful tips on what flavor you can choose to suit your taste. The young staff are also very happy and helpful. Excellent service to the team at Raffles Xchange Raffles hotel mooncake counter.","5"
"d301583","Raffles Hotel Singapore","Chris R","Good experience, not great, bar only","We visited the bar when the hotel was close to finishing its refurbishment. The cocktails were first class as was the environment, the only surprise was the closing time of 11 pm, and worst than that, they stopped admittance from 10:30 pm, so I had to talk my way in.","4"
"d301583","Raffles Hotel Singapore","DaveandMichelle41","Worth the wait!","We called in to experience the Long Bar shortly after the hotel's significant refursbishment during our first visit to Singapore. We arrived early evening and there was already quite a queue with some people deciding not to bother after seeing the number of people waiting. The hotel is impressive, feeling very exclusive although is way out of our price range in terms of somewhere to stay - maybe one day! We waited about an hour in total and yes the drinks are really expensive but this was something on our ""must do"" list and we weren't disappointed. Great photo opportunity and experience.","5"
"d301583","Raffles Hotel Singapore","Globetrotter10079","Nice remodeled lobby","The doorman is a Sikkh with a beard, and a turban who poses for a lot of photos. This hotel is home of the famous Long Bar fearing a Singapore Sling drink. Get there early as it has long lines, and if you have difficulty with stairs ask about where the lift is located. The Long Bar was featured in the movie Crazy Rich Asian so was a former orphanage turned into restaurant area Chijmes chapel near by the Raffles hotel. Even though I did not stay there, I was greeted very nicely.","5"
"d301583","Raffles Hotel Singapore","Catherine","Tiffin Room Lunch","We booked a table for 4 for the 12-2 curry buffet lunch. We were welcomed by the doorman and the shown through to the Tiffin Room. The host seated us and explained what we should expect and she then guided us around the buffet and explained what the dishes were. All the food was delicious and the service was exceptional.  Can¡¯t fault it. It was a lovely way to spoil ourselves and end a holiday after a long time overseas.","5"
"d301583","Raffles Hotel Singapore","ballilover","Raffles hotel is coming  back now!!","I stayed at Raffles hotel from Sept. 11th 2019 (2 Nights). I was so surprised and impressed by Raffles-Reborn so beautifully! First  impression at the Drive-way entrance was Indian door men!! they are still the symbol of this hotel. And lobby chandelier was really wonderful!! It really looked like originally there. Check-in is really smooth and friendly. Very relaxing. Especially Hafiz, Lobby Ambassador was so nice. His attitude was excellent!! Before bringing us to the suite he explained and orientate about the lobby, facility etc. Even at the suite he explained very well. I was very surprised he was new for Raffles staff but for me really feel like professional. His customer service is so humble and genuine..I am very much impressed.. But I think you need a little more¡¦","5"
"d301583","Raffles Hotel Singapore","JohnboyH","Stunning Refurbishment","We visited Raffles on our last trip to Singapore in 2011 but had to come back to see how it looked after a mega refurb. Result? Absolutely stunning. The hotel is pristine and blindingly white in bright sunshine. Unlike our last visit, we had to queue for the Long Bar which had not changed much except for the new flooring. Prices are still rather extravagant with a beer at ¡Ì12.81 and Singapore Sling at ¡Ì19.21 (converting to sterling). Prices aside, well worth the visit","4"
"d301583","Raffles Hotel Singapore","Derek Walker","BBR by Alain Ducasse","Had a long layover in Singapore and was invited to BBR.  The ambiance was great and so was the service. The manager made sure our table was well attended.  She helped out her staff as a good manager should.  The food was great, the casual sharing concept is enjoyable.","5"
"d301583","Raffles Hotel Singapore","30carat","Worth a visit","Beautifully restored and stunning venue. Free to wander around the precinct which must be annoying to patrons. Long bar is not particularly long but the ambience worthy of a visit. A surprisingly intimate bar. Be warned that drinks are very pricey - $38AU for a Singapore Sling and $20  for a Tiger Beer. At least the peanuts were free with shells thrown on the floor - maybe in disgust at the prices!","4"
"d301583","Raffles Hotel Singapore","Glenn2468","Long weekend stay","We had an excellent four night stay at Raffles and thoroughly enjoyed the long bar and writers bar experience and just as we remembered from our last visit. Afternoon tea with champagne was simply divine and we also enjoyed the tiffin room for a wonderful curry - the best we¡¯ve ever had! Thank you to all the exceptional staff with particular mention to our terrific Butler Grace. We look forward to our return trip.","5"
"d301583","Raffles Hotel Singapore","T6993KXdavidm","Singapore Sling","Called into Raffles for a Singapore Sling We queued for a short while as the Long Bar was very busy with everything from G&T through Yard Glasses of beer We sat and order our Singapore Sling. Thoroughly enjoyed the experience - be warned, it does have a tendency to give one a wobbly boot! Well worth the journey","5"
