"pid","hotel","name","commenttitle","comment","rating"
"d310344","YMCA One Orchard","Helen_Brunei","Friendly but basic hotel to stay","The location is excellent - you can literally get on a bus from airport and get off very close to the entrance of this hotel for less than S$2.  It is also close to Plaza Singapura where you can get loads of delicious drinks and food, and great shopping.  And Dhoby Ghout MRT is just one minute by walking.  The customer service is excellent.  The bedroom is simple and adequate - there is kettle and mugs to make hot drinks, but there is no coffee/tea provided.  The toilet amenities supplied are more than adequate.  The bed is fine and on a hard side, I only wish the pillow is softer.  So if I ever come back to stay here again, I'd bring my own pillow.  Overall, this is still a fabulous place to stay for a short trip.","3"
"d310344","YMCA One Orchard","francesca k","A great, affordable central hotel","The YMCA @One Orchard was a great hotel and offered us everything we needed. The location was great as it was 5 minutes from the closest MLT station and walking distance to many places worth a visit.  Although the breakfast wasn¨t fancy, it was more than adequate and filling.  The pool was nice and a great way to end the day. The gym was also good which was a bonus.","4"
"d310344","YMCA One Orchard","275GilliB","Family holiday","Stayed in The YMCA for 3 nights with teenage sons. Beds were comfortable with nice linen. Rooms were a bit tatty, breakfast was average but cakes were delicious. Location is spot on and price reasonable. If we were travelling without kids we would go more up market but otherwise we would return.","4"
"d310344","YMCA One Orchard","Marion L","Very Convenient Location","I stayed at the YMCA this June. It is on the edge of the shopping area. I had comfortable room with twin beds, and hot shower. Many buses pass by or you can walk downtown. The buffet breakfast cost Singapore $15 and covers hot and cold foods. From the airport I took a taxi as it was late at night with cost of S $36 and return to the airport by bus 36 cost of S$2.40 in coins as the driver doesn't give change. I didn't take a swim in the pool as I was too busy exploring, by HopOn/Off bus.","4"
"d310344","YMCA One Orchard","saamar","Good place for families, value for money","Stayed at the YMCA in a family room. My experience there definitely met my expectations and I will consider the hotel for my future trips to Singapore  Highlights:  Very friendly staff  Big room, plenty of space  Quality of breakfast  Easy process to check in/out  Well presented lobby, dinning room and facilities in general  Value for money","5"
"d310344","YMCA One Orchard","Sseotraveller","Good place to stay as a family!","Stayed at YMCA One Orchard in a family room. 2 adults and 2 children. The cost included a simple breakfast of both western and asian style foods. The room was four single beds. The sheets were clean and shower was hot. We spent all day out exploring so it was the perfect spot for us at a reasonable price. The TV is small and only a few channels. There is free wifi throughout the building. I would recommend this place for someone who is after the basics and also looking for a room of four. Swimming pool is also very nice.","4"
"d310344","YMCA One Orchard","Dave T","Good value and pleasant place to stay.","Usually stay at the YMCA when visiting Singapore every 6 months and have found the staff to be friendly and efficient. The rooms are pleasant and the rooftop pool is a bonus. The YMCA is very handy to downtown.","5"
"d310344","YMCA One Orchard","Carol W","Clean, affordable, family safe hotel","My mother and I have just been at the YMCA for three weeks, It was a return stay for both of us although we had never stayed so long there previously. It was a very happy time. The staff are the best people be they room service, auxilliary or clerical. The hostel is spotless, although a little drab, it is well maintained. Room service keep the rooms very clean. The food in the cafeteria is very good with a pleasant view from a large window looking out onto a park.There is a pool. It is perfectly located for public transport and Dhobi Gaut metro connects with the airport. The bus service stops 25 steps from the door of the YMCA.  There is a pleasant atmosphere here. Families, young travellers, business people, solo travellers and retired folk all stay here.","5"
"d310344","YMCA One Orchard","Sam W","Great Value","Walking distance to metro station (Dhoby Ghaut) which is only two stations away on the red line to Orchard station. The rooms are simple but clean. Hot shower works. Not much frills in the room besides two bottles of water.","4"
"d310344","YMCA One Orchard","stitchflowers","Best value in Singapore","What more can you want?  A stone's throw from the MRT, neat, clean, comfortable rooms, good breakfasts, a pool and friendly staff.  And all at a very fair price.  Walking distance to the Art Gallery,   Peranakan Museum, and of course, Orchard Road shopiing.This hotel has it all.","4"
"d310344","YMCA One Orchard","aarontham","Family Holidays","As expected YMCA One Orchard has always been our first choice of stay. But our room this round came with a humming sound just outside the side wall, coming from the compressors.  Since they were quite full, we did not asked to be moved and just hang on in there for 3 nights. The Air con in the room could not reach the extended part of the room in the family suite. Thus it was rather warm.  And the room had windows facing the cafe area. Therefore privacy was cut down. They curtains had to be closed throughout the 4 days.  Oh yes, the corridor to the room is warm because the laundry in there! But we loved the aunties there, always time to say hello to us!  Otherwise my family and I still love the place. Good friendly staffs and great breakfast.  Looking forward to our next trip・","4"
"d310344","YMCA One Orchard","Martin B","excelent","It was a nice and cozy hotel! I would differently recommend for any business or family trips, the food was always great and the staff were always really kind and helpful with everything I needed. Thank You!","5"
"d310344","YMCA One Orchard","Wei N","Convenient with reasonable price","Very convenient. 5 minutes walk to train station (one of the main train stations in Sg), and rows of shopping malls. Clean, considerably quiet. Polite and friendly staff. Allowed us to check in when we arrived one hour earlier.","5"
"d310344","YMCA One Orchard","Rajcoomar j","8th stay at YMCA - Dec 2017","YMCA Singapore is like our second home - its our 8th visit and we really enjoyed it with family- all staff are so good and ready to help - Rooms are good and clean- very good breakfast - location excellent - we will come back this December and already inquired for it","5"
"d310344","YMCA One Orchard","Benedict S","Sometimes the service was appaling","We stayed there on 9th until 13 June. Several times the wifi were not stable, we reported it, but the front desk¨s responses there was nothing wrong about  it.   Breakfast was adequate, credit need to be given to those patron the restaurant.  Housekeeping service was not good this time. On the 2nd day they did not change our towels. Even though we already call and explain, but they insisted it has been changed.","4"
"d310344","YMCA One Orchard","Annabelle G","a nice stay in a nice place","the location was very good-right next to the MRT station and right up the road were all the major shopping centres. It is a very peaceful area. The breakfast was very good, we had it there every day! They have a nice  pool which we used a lot and was often empty. The rooms small, depending on what you pay for, but were cleaned extremely well everyday and included all the amenities like shampoo and soap. A very good stay, you definitely get your moneys worth!","4"
"d310344","YMCA One Orchard","Jeanne R","Amazing Singapore","YMCA provided the best place for a big group. We travelled as a family. There were 11 of us - 9 adults and 2 kids. We needed a place that was budget friendly and at the same time have what we needed. First we needed a place close to the MRT. Since we have kids, we don¨t want to walk too far because they¨ll get tired. We also want w hotel that has WiFi, since everyone needed their gadgets up. We needed free breakfast to save on cost too.   Of course, the other facilities were our nice to haves - pool, gym and proximity to Orchard.  And voila! YMCA was certainly the place to be!  Location is perfect since it is near to Dhoby Gaut Station. Breakfast was delicious and the staff were friendly! WiFi was strong from all rooms.   The beds were comfortable too!   We got 3 rooms and we・","5"
"d310344","YMCA One Orchard","Krislyn P","Trip to Singapore","Hotel is very accomodating and well priced. It is also very near the station for easy transportation access. The morning breakfast is also good and heavy. It helps you save food money for your trip. I highly recommend this hotel if you are traveling to Singapore!","4"
"d310344","YMCA One Orchard","TheCeyloneseGirl","Very good!","I had a very enjoyable and good stay. It was my fam (3) and myself and we have no complaints. It isn't a fancy pish-posh place but it's decent, respectable, clean and honest. Everything you see in the pics is what you get.   The staff was very nice and helpful. From the ladies that cleaned and refreshed our rooms regularly, to the ladies at the cafeteria, to the front desk/office staff. Everyone was very nice and polite.    We only had breakfast on all days. It was essentially the same menu everyday with few variations but still very good. Simple, edible, tasty, clean, good quality food.   The location and surrounding is superb. It's a peaceful area at the start of Orchard Road. The MRT is walking distance.   The rooms were cleaned daily and thoroughly. New Shampoo, soap,・","5"
"d310344","YMCA One Orchard","kiwi-touring","Nice hotel in great location","This hotel is a basic, clean option, right in the heart of Singapore.  There are many shopping and food choices nearby, and no shortage of sights either.  The room was clean, had everything we needed, and was quiet.  Overall we were very happy with our stay.","4"
"d310344","YMCA One Orchard","patriciauy2018","The best!<U+0001F609>","Second time here and this place never fails me. I love this place very much because it is clean, cozy, and spacious. Safe to walk outside even at night. Close to all malls and food courts. Also very quiet.","5"
"d310344","YMCA One Orchard","AcerBrion","Orchard Road's biggest secret","Years back, Hotel Phoenix was possibly the cheapest three to four star hotel on Orchard Road. With its demolition, you'd think that nothing would be left except expensive chain hotels. The good news is there's YMCA One Orchard. It's supposed to be a hostel, but its amenities put it between two and three star, and the price is right.   The rooms are comfortable, clean, airconditioned - though a bit cramped (but then so are the rooms of some four to five star hotels in the area). There is WiFi, the TV offers a wide array of cable channels (except that recently they lost western channels because they hadn't come to an agreement with the provider yet) and they offer you your very own smartphone you can use for the duration of your stay.  Plus you can take a dip in their rooftop pool・","4"
"d310344","YMCA One Orchard","Aravindh S","Good location!","The location is excellent in the orchard road and easy access to the metro stations and anywhere in singapore. The nearest metro stations are Dhoby ghaut interchange which is 3 mins by walk and Bencoolen MRT which is 5 mins by walk.The building itself is very old and rooms were small, because its a old construction. And you can get pretty awesome hotel in orchard road for the same money you pay in Ymca.","3"
"d310344","YMCA One Orchard","Adrian P","Feels like going home!","We wanted to express our deep appreciation to your staff for their very warm hospitality during our stay. We also appreciate the hotel's continue efforts to improve its services including the switch from single room key access to a card-based entry system. Makes a huge difference if you are not travelling alone.  Last but not least, we would especially like to thank Ms Joanne Tan for doing her best to ensure that we had a comfortable and restful stay. An organization is often defined by the quality and standards of their staff. She left us an outstanding impression of YMCA.","5"
"d310344","YMCA One Orchard","Jane E","Value for Money","Singapore is not a cheap city to visit but staying at the YMCA can make it more affordable. I stayed there twice in the last few weeks, both times with an 11 year old child.  On both occasions we had a twin room with an en suite bathroom. The rooms were small but adequate and contained everything necessary for a good stay - clean and comfortable beds, kettle, hairdryer, TV and a/c. The bathroom had a shower with instant hot water system which did not really heat the water beyond tepid in either of the 2 rooms but was okay because of Singapore's never cool climate. There was good, free wifi in the rooms and public areas. My only complaint concerns cleanliness of the rooms. While the bedding and towels were clean the rooms themselves were in need of a proper deep clean with grubby・","4"
"d310344","YMCA One Orchard","Riddhima3","Very good location, great service!","Unlike other YMCAs, this one is a proper hotel. They let us keep our luggage till check in time, which was very useful. The room was spacious. They even had a phone which we could carry around for calling cabs and doing other work. Breakfast was good too, though the same everyday. Staff was very helpful and they booked a cab everyday for us.   The location was the best part about this hotel. The bus stop is right outside and the MRT station, Dhoby Ghaut is 3-5 minutes walk. It is located on the Orchard Road which is the best for shopping. Starbucks and 7-eleven Store is right opposite the road.   Stay was very convenient!","5"
"d310344","YMCA One Orchard","bay2cba","FAMILY STAY AT Singapore YMCA","Recently I along with my family visited Singapore for a couple of days We stayed at YMCA which is right in the centre point of Singapore. All the destinations are nearby-the metro, the bus station, SMU UNIVERSITY etc The hotel was neat and clean and there was silence everywhere  The package included breakfast so it was good but for pure vegetarians like us we need to survive on bread and butter and fruits All in all a good experience<U+0001F60B>","3"
"d310344","YMCA One Orchard","globetrekker728","Fantastic location but tired","Just stayed here for 6 nights.  As others have said, it is in a fantastic location.  You can walk everywhere from here (Clark Quay, Orchard Road, Chinatown...).  There are 3 different MRT lines from the Dhoby Ghaut station across the street.  The room itself is a good size, but overall the hotel and rooms could use an upgrade.  Windows and carpet are dirty, room smells very musty and there's lots of mold in the shower tile grout.  A simple spray of bleach and water would do wonders.  Hopefully this was just my room, but if the price were right, I still probably stay here again.","3"
"d310344","YMCA One Orchard","zanandtim","Bargain in perfect location","For the price, this place is brilliant. Of course it's not luxury but it's clean with friendly staff and a location that is hard to beat - steps away from several metro stations, bus stops and various shopping malls with a huge number of dining options. It's also very close to Fort Canning, museum, art gallery etc. Bathrooms are old, linen is perhaps a little tired but everything was comfortable. A special mention to the breakfast which was great and had different options each day - we enjoyed roti chennai, steamed buns, pastries, fruit and more - all this with a great view over a park. Highly recommend!","5"
"d310344","YMCA One Orchard","EJ93","Great location","Stayed here for four nights, and no major complaints. The rooms are pretty small, great wifi connection, lovely pool, friendly staff at reception. The location is ideal for tourists as you're pretty central to get to most attractions. Dhoby Ghaut train station is just 10 minutes walk from the hotel, and Little India (Serangoon Road) is a 15 minute walk. The only drawback is that the hotel is more of a hostel, and the walls are thin, so you do hear people coming back late at night and the opening/shutting of doors.","4"
"d310344","YMCA One Orchard","francis302ny","VALUE FOR MONEY AND FRIENDLY STAFF","Stayed at the YMCA for three nights during a short trip to Singapore. The location is what mostly attracts us here. The front desk staff are very help and not robotic like lots of other hotels. Would like to give a thumb up for Bino, Serene and Gary for their good services given to us. Keep it up and we will be back.","5"
"d310344","YMCA One Orchard","Lynton","Very Good Hotel Centralized Location with all Amenities","I needed a hotel in Central Singapore to avoid spending hours traveling. I came across this, firstly it's not a traditional hotel you would expect. It's a more of a hostel, with private bathroom. The rooms are very clean. I gave a star less as I feel they need to improve on early check-in, sometimes rooms are available, they informed me it would be charged extra if we checked in 2-3 hours early. It's worth staying I would recommend.","4"
"d310344","YMCA One Orchard","Prasad F","Pleasant stay","Stayed at the YMCA for one night during a short trip to Singapore. This is our second stay here and have always loved it. The location is what mostly attracts us here. We found that the restaurant is a great convenience as well. No complaints.","4"
"d310344","YMCA One Orchard","RLHQ","Value for money in good location","Ymca is an good choice in a good location in Singapore. The room are small but has a good bed��there is a nice swimming pool upstairs��the gym downstairs is small but quiet and comfortable.Friendly reception and an elevator. We recommend the place","4"
"d310344","YMCA One Orchard","Lets W","Great hotel very good location","It was a very good location for our 4 days stay. It was a base location to explore Singapore and mostly to come at night only . The rooms were very clean and comfortable for a good night's sleep. Staff was kind and generous.","4"
"d310344","YMCA One Orchard","Joyce50_11","room smell - not clearn","Location is good but the room was bad smell, (used the whole bottle of air frashening) air conditioning not working, bathroom is quite dirty-probably the price we pay - i don't understand how can they pass the standard of hotel. Very disappointed- i will not be back  Staff are friendlybut room was horrible.","2"
"d310344","YMCA One Orchard","Peter E","Super Location to go everywhere","Four MRT lines within walking distance and a Bus stop in front of the doorstep. So easy to travel on public transport everywhere. The rooms are simple and clean. It had everything you need and the staff is very friendly and helpful. Have been here many times and will come back again. Good value for money.","5"
"d310344","YMCA One Orchard","MorningEdinburghuk","Wow","Good welcome to this really friendly place . Stayed 3 nights and enjoyed great attention.smiling faces , Adequate food sleep to sustain us in this city of food fun and heat! Swimming pool excellent  Reception the best ever had!!","5"
"d310344","YMCA One Orchard","dhulidant","Basic room and bath in a good location-requires refurbishment","I was very disappointed with my stay. The room was first allotted on the 7th floor and as soon as we landed on the floor, the entire corridor and room had a very bad smell and one could not stand. On asking for a change  of room, they immediately changed to  another floor which was slightly better. One  can see that the place requires some refurbishment desperately. The bathroom was clean with fresh linen. However, sadly disappointed that though kettle and mugs were provided, there was no arrangement to provide 2 teabags and creamer. Old airconditioning and noisy too.","2"
"d310344","YMCA One Orchard","karlvinther","Value for money in perfect location","YMCA is an OK choise if you just need a place to sleep in a good location in Singapore. Easy to find with the 36A bus directly from the airport. The bus stops in front of YMCA. Freindly reception and an elevator. The rooms are small but has a good bed and an OK bathroom with hot water. AC and water boiler. Pool on the roof. We recommend the place.","4"
"d310344","YMCA One Orchard","eyoh","Excellent location - housekeeping needs improving","I have stayed up to 3 times now and recently 2 weeks ago. You can't beat the location, staff, amenities (pool, group exercises) and the Christian nature of the hostel. I would have to say again, the housekeeping needs improving. Its not the cleanliness. It is as clean as the tired furniture allows. The TV did not work (I could not be bothered ringing reception as I was more focused on the damp towels). The damp towels are due to tumble drying and not drying enough for the towels. Hence it leaves the towels damp. I gave feedback to the reception on 8th Feb when I checked in. I am waiting for the rooms to be refurbished and it is taking years. If you consider the location and the above, the price is what you pay for and it is clean. The carpet looks tired so looks un-vacuumed. Its・","4"
"d310344","YMCA One Orchard","LexiPranata","Affortable Room in the Heart of the City","There not match for this hotel if we talk about their accessibility, YMCA bus stop just few steps away from the front door and Dhoby Ghaut MRT station walking distance.  Even they often missed little details in cleaning the room such as the bathroom door list and below the bed, but the really try to give something new to their customer to experience better service.  Slowly but sure, they replace the door key with keyless access and they provide smartphone in each room with internet & local phone access for free. It is amazing!","4"
"d310344","YMCA One Orchard","raya739","Four Night Stopoverv in Singapore","This hostel/hotel is a modern hotel rated 3 star. The rooms whilst not large are comfortable, serviced daily and clean. The airconditioning is good, the bathroom is clean with plenty of hot water. Road noise is a minimum and not disruptive to sleep  Meals in the cafe are adequate but a little pricey compared with the shopping centre across the road.  The hotel is convenient to the Orchard road shopping centres, the MRT and bus stop.  Staff are helpful, efficient and friendly.  There is a pool on the roof open from 7.30 to 9.30 daily. A welcome relief after a day out in Singapore.  Overall this is a pleasant place, reasonably located and priced for Singapore and is recommended.","4"
"d310344","YMCA One Orchard","Stephen Y","Short holiday","Hotel is nice place to stay and most shopping center are within walking distances. Food courts are quite near and also the MRT stations.  Hotel staffs are pleasant and helpful. They even provide umbrella for rainy days.","4"
"d310344","YMCA One Orchard","terry f","Great find.","Read about this YMCA in a travel magazine. Stayed here for two weeks and enjoyed the property and the staff. Breakfast buffet was a good way to start your day and the breakfast items changed daily. Food was good as was the coffee. Staff was courteous and polite and made your stay most enjoyable. Close to MRT and bus stop is right out front. Room was adequate and serviced every day.","4"
"d310344","YMCA One Orchard","TomKXY","A pleasant surprise","Chose this as an affordable alternative near the conference venue. Very handy to venue and shopping districts on Orchard Road. Close to MRT. Room was surprisingly spacious and clean with good AC, compared to expectations for the YMCA. Staff were very friendly and had excellent English. They were very understanding for early check in and luggage storage. They also arranged taxi for departure to the airport and made a stressful incident where I lost hearing in one ear easier by arranging a taxi to the nearest Hospital emergency room. A passerby in the elevator was very helpful then as well. Others staying at the hotel were mature and polite. The rooftop pool is very nice as well. I recommend staying here and trying the breakfast which is included, I wish I hadn¨t overlooked it・","5"
"d310344","YMCA One Orchard","Pinlioung","Nice place budget place to stay","Nice place budget place to stay. Not too far from city centre. Staff was very courteous and friendly. They even helped us book our taxi to the airport. Only slight let down during our stay was that there were refurbishment works which was a bit noisy. But overall we would recmmend the stay there","4"
"d310344","YMCA One Orchard","Olga C","One night stop-over","Clean and cosy. Dated accommodation that is maintained to a good standard. We had a family room. It was no frills but it was comfy for one night. Felt the branded toiletries pack was a really nice touch!!! Recommend to no frills short stay travellers.","3"
"d310344","YMCA One Orchard","yusti","a choice for solo traveller.","room is small with two single bed,simple room,water kettle,but no coffee ,tea or sugar sachet,with two bottle of mineral water .This room is good for those who want to sleep and taking bath .good for solo traveler.Breakfast available with standard menu.Location is good,and quiet.","3"
"d310344","YMCA One Orchard","Dabblings","Excellent location","I was expecting this hotel to be full of young travellers, but in fact most were over 60 like us. The staff were friendly & helpful & the location is in the centre of everything.  Many of the colonial buildings & attractions are within walking distance.  We booked a deluxe room with king bed & breakfast included.  The room was large, very comfy bed & sofa bed, good lighting, decent shower.  Slight downside was that the hand basin had no hot water.  Breakfast was better some mornings than others.  It's very close to Dhoby Ghaut MRT station, the Singapura Mall with Cold Storage supermarket in the basement & a good selection of food outlets.  Also the Republic Food Court was close by.  All deluxe rooms have been renovated, but it's decorated in brown & doesn't feel modern.  The・","4"
"d310344","YMCA One Orchard","Alasdair M","Basic but great value","The hostel is basic but clean and offers great value.   The hostel is ideally located and is within walking distance of the centre of Singapore. However, the area is fairly quiet.  Fantastic rooftop pool, also!","5"
"d310344","YMCA One Orchard","genaquerol","A decent accomodation","If you're looking for a quiet & decent place to stay, YMCA is the one for you! The hotel is where all the schools, universities & museums are located. Our room was quite average & small in size which could be challenging for tall & plus-size people. The hotel is best offered to events, seminars or gatherings as I've noticed their beds are all single. Students are always around & in groups! Not cheap compared to 3 star hotels in Dubai,U.A.E.It include buffet-breakfast but nothing special. For the rate we paid, I must say it's expensive & not worthy! Anyway, I've learned fast that hotels are never cheap in Singapore!","3"
"d310344","YMCA One Orchard","Padm J","Excellent Stay for a Tourist","We found the place better than our expectations..This property is centrally located and public commute points are at walking distance..Property is very clean and staff very courteous and helpful..They provided a free cellphone with unlimited data, which was very very helpful..Their breakfast was OK, there is scope to make it better but no complaints..","4"
"d310344","YMCA One Orchard","Nadiva A","Simple & compact hotel with strategic location","YMCA One Orchard located quite near from Dhoby Ghaut MRT' station and next to orchard' main road so accessible by MRT and also bus. The room is simple, compact and clean, they also provided electric kettle, mineral water, hair-dryer and toiletries. The price is quite cheap compared with other hotel in Orchard and facilities that they provided. Unfortunately the pillow is hard so it made your sleep less comfortable. But overall is OK if you only want to stay there and spent most of time outside.","3"
"d310344","YMCA One Orchard","scottportman","Great location","Great location!  Really close to the Dhoby Ghaut MRT.  Mall is right close by and a Starbucks is right across the street.  Neat and clean.  Perfect for people out and about sight seeing and need a place to crash.  Overall great value!","4"
"d310344","YMCA One Orchard","jan s","Who would have thought - the YMCA!","We've stayed there 4 times now.  Perfect location about 1 minute walk from Dhoby Ghaut MRT (yes, you can get the MRT from the airport and its not far to walk with your cases).  Clean, friendly and safe.  Our rooms have always been similar; own bathroom with shower and handbasin, toilet; amenities like towels, shower gels etc replaced each day.  Fresh bottled water (and own frig) replaced daily.  TV, electric jug and tea and coffee available.","4"
"d310344","YMCA One Orchard","Immyboy2006","excellent location. very helpful staff.","Good place to stay. Very good for visitors being centrally located and the ""handy phone"" is very useful though I wish it has connectivity to India as well. The continental breakfast is fairly good spread and they provide free bottled water to the rooms. The pool is also very decent. The staff are helpful and friendly.","4"
"d310344","YMCA One Orchard","jackbrat","Stay at the YMCA","I originally booked here because I work for a YMCA and thought it would be nice to support another association. Our stay here turned out to be a pleasant surprise for my friends and I! It is conveniently located on Orchard Rd and within walking distance of shopping, restaurants, and the subway. The staff and volunteers are all friendly and accommodating to guests needs. Everyone in my group enjoyed the buffet breakfast and rooftop pool. The only downside is the dated rooms but keep in mind that the YMCA is a non-profit charity. I would stay here again if I am ever in Singapore!","4"
"d310344","YMCA One Orchard","Wottinger","Excellent value & position","We stayed in a family room. Once again, our stay was most enjoyable and great value for money. YMCA needs to improve one aspect of the room, the room safe. In our room was a lockable draw, which is not secure. A proper safe is appropriate. Please fix this issue.","5"
"d310344","YMCA One Orchard","Daryl R","Very Good Visit","Excellent service staff. Very helpful!  Enjoyed the items changed at breakfast each day (e.g., different kinds of eggs; french toast).  The WiFi varies widely across the hotel, and the signal was very marginal in our room (i.e., many times when we couldn¨t download email or access web sites before the system timed out).","4"
"d310344","YMCA One Orchard","akansha_1293","Good place to stay for solo travllers","Location is amazing. Property is clean and well maintained. Buffet breakfast had good mix and everything was simple and nicely made. Staff was very helpful. Rooms were small but perfect for a solo traveller or couple of friends. Only thing that was missing in the room was the safe facility. Also there are no bell boys, so luggage must be taken care of by travellers themselves. Property is good for the price you pay for it, its right next to Singapore national museum in the vicinity of SMU. Nearest MRT is Bras Basah and Dhouby Ghat.","4"
"d310344","YMCA One Orchard","kaney68","Great location but sadly getting to the point of needing a renovation","We have stayed at the YMCA quite a few times over a 25 year period. Normally book here for location and price, however feel this could be the last time (for a while at least). Once again booked here for the F1 race, as you can walk to/from track or catch the MRT. The rooms are showing signs of ageing and showers seriously need attention to detail cleaning (too much mould for my liking in a hotel) The staff are generally very polite and helpful (in particular Serene on the front desk) Breakfast is supplied as part of your room rate and while not excessive in choice is more than ample.","3"
"d310344","YMCA One Orchard","MissFreo","Comfortable stay","This is my 3rd time staying at YMCA, Orchard Rd. Rooms are pretty much the same as my last stay, comfortable for a 4 night stay during the expensive Formula 1 period. Thank you to Serene who was very helpful in allowing us to change rooms after having very noisy neighbours next to our first room. Pool area is very clean, most of the time you only have one or two other guests to share the pool with. Breakfast is sufficient with enough choices to suit different tastes. Easy walking distance to Dhoby Ghaut or Bras Basah MRT.  You can just about get to anywhere from Dhoby Ghaut Interchange MRT.  The only thing that I would be critical of , is the very poor choice of TV channels in the room, but only minor issue because we were only back in the room late at night.","4"
"d310344","YMCA One Orchard","dalu777","wonderful place with most convenient transport connections inthe heart of the city","superb location , easy transport connections for bus and  MTR a superb clean room with a clean bathroom and linen. suitable for all age persons. highly recommended. Staff most helpfull and give proper guidance and planning. Always a smile with their service.","5"
"d310344","YMCA One Orchard","Ianleigh M","One Orchard Road YMCA","This is a great place to stay in Singapore. It is situated in a very handy position near MRT, Orchard Road shopping, Raffles, Marina Bay Sands, the Flier, Chinatown, Fort Canning, the National Museum, Peranakan Museum, Bugis St, Little India and so on. There is a reasonable buffet breakfast , aircon in the room and a safe. It was clean too.","4"
"d310344","YMCA One Orchard","marco c","Good budget hotel","Reasonably priced for Singapore standards, you get what you pay for. The room was small but functional, clean, and air-conditioned. The toiled was OK, although it would need some fresh painting. The shower was OK, although the door didn't close well and some water would leak onto the floor. Breakfast was good, and staff friendly. The location is central, with the metro station right in front.","4"
"d310344","YMCA One Orchard","Praveen A","Well worth the costs.","Our stay was wonderful. When we checked in we were greeted by Bino at the front desk. He was so helpful and friendly. We paid a little extra and got an early check-in and they offered us a complementary breakfast for the first day. We had breakfast on all the days we stayed there. The choice is limited but the food was satisfactory and they changed the the food choices everyday. The rooms were small but since my family and i booked two doubles they gave us an adjoining room so it didn't seem all that cramped up. The rooms and the bathrooms were very clean. All the amenities were topped up regularly. The location is awesome. Its just 5 minutes away from the Dhoby Ghaut MRT station and there's a bus stop right in front of the hotel. They had a separate room to keep our baggage・","5"
"d310344","YMCA One Orchard","sean l","First ever refusal ever in my entire life to provide a towel","Having lived in 3 different continents and travelled in numerous countries, living in back packers and 6 star hotels. I'm shocked and surprised that I've been refused the courtesy of an extra towel from housekeeping! She refused to provide an extra towel when I requested for one. Then when I explained to her that I have a wet towel she insisted that I need to exchange the wet towel with a dry towel.  She insisted that 2 towels is sufficient for our room 615 date of stay 9th Sep 2017  Anyway, I do understand that using an extra towel will be an added expense to YMCA's cost of running a hotel , but I'm sure there are times where a a guest has used only one towel.  So for all travelers that may require more than one bath towel  and an air conditioner that blows directly into your・","2"
"d310344","YMCA One Orchard","Lizzie","Nice hotel, great location","Whenever I went to Singapore with my family, I like to stay at this hotel. They have a family room which is very spacious for family of four like us. The room is simple but they have everything you need. And the room rate is also good. Specially if you like to travel around the whole day and just need a room to rest at night. The location is perfect. Close to mrt station.","5"
"d310344","YMCA One Orchard","zari T","Business visit first time to stay in YMCA","Location was excellent , near bus stop and Metro station  My room was run down with musty smell from aircon .no temperature control Stops working once you leave the room . Breakfast was of poor quality , terrible coffee and tea taste ,  Only white bread available to toast .","3"
"d310344","YMCA One Orchard","Dorothy L","Great for budget travellers","We stayed for 6 nights in a twin room.  The staff were very friendly and helpful.  The hotel was built in the 1980s but is quite modern and very clean. A very good buffet style breakfast was included <U+2013> fresh fruit, cereals, toast, Western and Asian styles of cooked food with changes every day. The room was spacious with a good desk area and had air conditioning you could control, flat screen TV, and comfortable beds.  Great rooftop swimming pool was open until 10pm.  Located next to the National Museum of Singapore and a 15 minute walk to the Raffles Hotel and shopping on Bugis St and Orchard Rd.  It was very close to the MRT station and many buses stopped outside for transport to other tourist attractions.  If you want good value budget accommodation close to the shopping areas・","5"
"d310344","YMCA One Orchard","Purbaningrum_Sasmita","Big Family Room and Good Breakfast","to whom that looking budget but need to spare room with family of 3 or 4, this hotel is recommended as one of choices. close to orchard road. bus stop is in front of the hotel and it's serve good and complet breakfast everymorning.not luxurious but decent and healthy.","5"
"d310344","YMCA One Orchard","craslean","Excellent Location, Comfortable Place To Stay","We stayed at YMCA One Orchard, from 12/8/2017 to 15/8/2017.  The Hotel is located in the heart of the city, just opposite the National Museum.  The room was small though. We stayed in the Standard room. Our package included stay and breakfast.  The breakfast served was continental and local. The hotel is located in a very quiet and peaceful location.  There is a roof top swimming pool in the hotel - wonderful place to escape the heat. There is a bus stop in front of the hotel, with seamless connectivity to other places around.  There is a restaurant on level 3 of the hotel, that offers/serves breakfast, lunch and dinner.  We were offered a discount of 20% on the price payable, for  lunch and dinner.  The discount coupon had  to be collected from the reception desk/lobby・","4"
"d310344","YMCA One Orchard","jen belle","It's okay!!!","We went to hotel and the front desk personnel is very kind and approachable. We went to the room, the room is looks old, small but clean. The wall you will see some damage, and because it's small you can even hear the person talking on the room next to you. You can hear clear what they talking about and because of that it disturb your sleep. But Everyday even you don't mention or put any sign outside there's someone who will clean and fix your bed. In the toilet its okay it's just that the flow of water in faucet is too little that take you a while just to wash your hand. The good thing in this hotel it's in orchard road where it's near to shops, restaurant, and tourist spots and just walking distance to train station. Once you learn how to used the train it's easy to go・","3"
"d310344","YMCA One Orchard","LinuxDude1","Comfortable place to stay; excellent location","I stay at YMCA One Orchard when I am in Singapore on business travel. The rooms are comfortable, price is reasonable, staff is excellent. The roof-top pool is a wonderful place to escape the heat. Only one down side - you can't bring beer to the open area (like the terrace adjacent to the pool).","4"
