"pid","hotel","name","commenttitle","comment","rating"
"d4727829","The Pod Boutique Capsule Hotel","Xiao Bing","Beautiful place","I feel that the environment here is very clean and it really makes me open my eyes.  The sheets were clean and the breakfast was good, the coffee was delicious.  Thanks to Eva and Travis for their help, the registration process is fast, and they are very patient and I explain the sights of Singapore.","4"
"d4727829","The Pod Boutique Capsule Hotel","Kumaraguru A","Nice place to stay with surrounding  Good Ambience","It was happy to stay for short period with great welcome and Excellent service from  staffs Preet ,Rubalesh,Travis and Hemant. This place is located in Bugis with Centre around with good ambience and Arab foods.","5"
"d4727829","The Pod Boutique Capsule Hotel","BaeSuzy","Amazing boutique capsule hotel","Stayed over for a night and felt totally safe as a female guest in the female room. It is as named, a boutique hotel but just in a capsule form.   The amenities were simply, elegant and beautiful. Check in was smooth with their staff assisting you with the automated booth. Siti was nice and friendly as she brings you around to familiarize with the hotel.   I requested for a room away from the door as I°Øm a light sleeper and they oblige my request. A million thanks for such kind gesture.   You get a bottle of mineral water and a towel but do bring your own toothbrush and paste unless you request for it. The toilet has all the amenities you need, from shampoo, shower foam, hand lotion, cotton pad, cotton bug, hair dryer, iron board to hair straightener! Love the toilet as it is°¶","5"
"d4727829","The Pod Boutique Capsule Hotel","Angie M","Awesome stay","Had a great time here with my friends. Awesome space to hang and there's a lot of good food/cafe nearby too! Very accessible as well. The staffs on duty - Travis, Leslie and Heman served us well too. Thank you!","5"
"d4727829","The Pod Boutique Capsule Hotel","Pan LiQing","good place","It°Øs a great place for local food and night life. The place is also clean and organised. My friends and I slept well during my stay. Special thanks to these friendly staff, Travis, Hemant and Leslie for being so friendly. I°Øll come back again, and The Pod is a good and safe hostel for solo female traveller going to Singapore.","5"
"d4727829","The Pod Boutique Capsule Hotel","Ye-seol Kim","The pod was clean and the staffs were very friendly","I stayed in the female only single capsule for about a week and the place was nice. Considering it is a capsule hotel, i think it has a great quality. Also Preet, the housekeeping staff was very kind and attentive to the guest's needs.","4"
"d4727829","The Pod Boutique Capsule Hotel","Jeanette","Cosy stay and Super Friendly Staffs","Love the place; Clean and cosy ambiance. The staffs were very welcoming and were always looking out to the guests, especially Travis and Leslie, whom helped to check me in the stay and checking on my friends and I to make sure we are comfortable with the stay.  Hemant, whom is also a staff there was off-duty on the time of my stay, but had extended his help when other staffs are occupied. Great team!","5"
"d4727829","The Pod Boutique Capsule Hotel","Gabe","Great location and service","Came with my friends for a staycation. Unexpectedly, it has a nice and relaxing atmosphere. Good ambience for taking a short break or getaway. We all slept well in the pods too. Chatted with the staff Travis and he is very friendly. Also, thanks to leslie for checking us in, and Hemant for helping us out even though you are not on shift! There are a few cafes nearby so it is quite convenient if you are a cafe lover.","5"
"d4727829","The Pod Boutique Capsule Hotel","Mowgligizmo","Great place to stay! Easy access to all places.","Stayed in total of 6 nights.3 nites in a male only dormitory,the other 3 in a solo room/capsule. Comfortable mattress and pillows.Breakfast buffet included!.I had a pleasant stay,furthermore easy access to all places by foot,walking distance to Bugis. The staff are always friendly and smiling.A special thanks to Travis who always need to get me to my room as i tend to leave my keycard in the room! Thank you too to Farah,Eva and Siti for the great service! Definitely will be back again!.","5"
"d4727829","The Pod Boutique Capsule Hotel","Zhiyi","Clean and cosy with welcoming staffs :)","Clean and nice place. More spacious than expected and place feel safe as the floor and individual room requires access card to enter. Travis, Hemant and Leslie were very welcoming and made our stay very pleasant. Check in was very smooth and fast, instructions regarding facilities and rules were clear too! Nice breakfast tooo!!","5"
"d4727829","The Pod Boutique Capsule Hotel","Siew C","Great place to stay","Love this place! Beautiful property located right in front of the bus station, very convenient if you' re using bus but slightly far away from bugis mrt. Staff are great and breakfast is nice with cereals, yogurt and more. Leslie and a guy who helped me checked in(sorry i forgot his name) took care of me during my stay and they're very friendly and helpful. I lived in a female dorm, its with 12 beds, its very cold inside and the people here are so polite and quiet. I used earplugs during sleep so its fine for me as there are sound from the road as its facing the main road.","5"
"d4727829","The Pod Boutique Capsule Hotel","E. Antonio","3D2N-Singapore","Clean and quiet beds. easy to go places around Singapore. Breakfast is good, but there are other breakfast places nearby for local dish. Travis was friendly to us and always smile. This is rare in singapore. I recommend this place to go. Value for money.","5"
"d4727829","The Pod Boutique Capsule Hotel","Jasmine","One night","Even though i stay there for 1 night, i find the hostel amazing. Was treated very kindly by the staff. Thank you Eva , Leslie and Travis. Maybe i will considee staying here again as it is very convenient to walk to golden plaza. The price is a bit high but the reception explained that it is due to high occupancy. Overall it is clean but the doors were loud at night when people go in and out.","5"
"d4727829","The Pod Boutique Capsule Hotel","CHENG EN","Fantastic","Hi. This hotel is amazing. They have free break fast n gd services. Eva, Travis and Kennth is very kind. They always smiling. Near to every where and many food in area. Singapore is a very beautiful country with many beautiful people","5"
"d4727829","The Pod Boutique Capsule Hotel","Luiza M","Great Hostel in Arab Neighborhood","The hostel is really clean and comfortable. Excellent location. Rubalesh, the guy responsible for the cleaning in my floor, was a gentleman and really helpful. I highly recommend this place for who is looking for a place well located to spend some nights in Singapore.","5"
"d4727829","The Pod Boutique Capsule Hotel","Jin Yunny","Singapore","Friendly staffs Eva, Siti and Travis. They are friendly and help me when i approach the front desk. You can change towel everyday, just bring used towel to the 3 floor reception for exchange. Toilets are always clean and i slept very well at The Pod. Breakfast taste great too. Thank you to Pod team!","5"
"d4727829","The Pod Boutique Capsule Hotel","misslindagray","Good base.","This was my second capsule hotel experience. In the first, lockers were outside the bedroom. Whilst the ones at the pod being under the bed is convenient, people rumaging, unzipping bags and banging locker doors can be noisy when you want to sleep.  The pod is clean, secure, in a great location for touring Singapore. Breakfast is a nice bonus.  I did find the bedroom.  Dining area and especially the bathroom quite hot and humid.  I would stay here again though only if I could book direct and confirm a bottom pod.","4"
"d4727829","The Pod Boutique Capsule Hotel","Shao Fei","Good Service","I have lived recently at the pod. The environment is very comfortable and the service is very good. The bed is very comfortable, I want to thank Kenneth, Travis and Eva help and their fast service and translation.","5"
"d4727829","The Pod Boutique Capsule Hotel","Chee","The Pod","This place is quite hard to find. I coud not find the place so I called the hotel. The person over the phone sound not patient at all. When i reach the place, she was not there. Cannot talk on phone in the room too. I was checked in by Travis. He is warm and friendly, patient too. But i do not think i will go back again.","4"
"d4727829","The Pod Boutique Capsule Hotel","Caitlyn Howard","Friendly Staff!","I recently stayed at The Pod, and it was acomfortable experience. It was centrally located, and the staff were really helpful to check me in and out. I would like to commend Eva, Kenneth and Travis for their excellent service. Travis even explained to me how the MRT works and the places I should visit that are around the area.","5"
"d4727829","The Pod Boutique Capsule Hotel","Louise","Decent hotel with basic needs","This has been my second time staying in this place. Hotel is just located in the city and you could simply take a really quick ride to some of the most popular tourist attractions in Singapore. Breakfast is fine and the bed is pretty clean too. They have friendly and engaging staffs which make the staying experience even better. Preet and Subalesh make sure the bed and the space super clean and they are so nice. Plus, I am impressed with Kenneth, Travis and Siti of their work, attitude and everything. You guys are great!  Overall, it's a pleasant short stay.","5"
"d4727829","The Pod Boutique Capsule Hotel","Bell","Review","Nicer than expected. Did not expect the hostel to be so clean and nice. The beds were comfortable, the rooms were cold and the toilets were well maintained. We went out and came back to the hostel late past midnight and travis was kind enough to allow us to check out later, seeing how tired we were. We were told about the complimentary breakfast but couldn't wake up in time for it. Also, thanks to kenneth for checking us in!","5"
"d4727829","The Pod Boutique Capsule Hotel","Gie<U+0001F380>","The Pod","I stayed over at The Pod yesterday, it was a comfortable experience, when I first stepped in, the place had a cosy and clean vibe, which I really liked. The staff were friendly and attended to my needs quickly with a smile. The beds were comfortable and soft. Everything was good except that sometimes I can hear some noises here and there. Overall it was a good experience. I will also like to commend kenneth for helping me to check and patiently explain about the usage of the keycard. And also travis for allowing us to check out later as we were very tired when we reach back the place. Thank you!","5"
"d4727829","The Pod Boutique Capsule Hotel","Anna","Comfy and clean","I stayed three nights as a solo traveller and couldn't be happier: good breakfast, comfy beds, clean facilities, the laundry came in handy, and the staff that I interacted with - Preet, specifically :) - were all lovely and very helpful.","5"
"d4727829","The Pod Boutique Capsule Hotel","Kristoffer R","Really good service, clean and comfy rooms","The service is top. Especially Farah helped us a lot and we felt very welcome. Rooms are clean and comfy. Check in was smooth and easy. Wifi great. The area is good with lots of great restaurants around. I would definitely stay here again!","5"
"d4727829","The Pod Boutique Capsule Hotel","Howard H","Amazing customer service, clean, and constantly seeking feedback to improve service.","The Pod isn't located in the most convenient location in terms of commuting (not bad either because it has a bus stop right in front), but I would still come back to stay there again because of the stellar customer service they provided. The neighborhood itself, however, is unique and offers murals and lots of bars with a lively night life.  Travis (front desk) would always check up to see whether I was comfortable or not and how to further improve my level of comfort. He was super friendly and also provided good recommendations on places to eat or visit in Singapore.  The front desk in general was very approachable (also 24/7). Cleanliness was not an issue as they do cleaning everyday (not gonna lie, it's probably cleaner than my own home). All the rooms (turns off 12-2PM to°¶","5"
"d4727829","The Pod Boutique Capsule Hotel","Laura D","Super friendly staff","Stayed here for three night. The hostel is clean and in a good Location. Around 30 min walk to the city center and right next to the Sumatran mosque with loads of good restaurants. The staff was really friendly too. Especially Rubalesh was super nice! He helped me out with everything! Thank you!!","5"
"d4727829","The Pod Boutique Capsule Hotel","¡÷»∆ ±Ë","Michelin-class quarters!","I started my first trip to Singapore here. Front staff Traris & Hemant was very kind. Very clean. Breakfast is great, too. I made good memories because of his kindness. Thank you. I will visit again if I start my trip to Singapore.","5"
"d4727829","The Pod Boutique Capsule Hotel","Alex","ﬁ™ﬂ»˚øÓ‹⁄˘Ô¡","I felt the enthusiasm of the staff when I entered the hotel. I was the first person to travel to Singapore. I am very happy to help me with any attractions or any questions. Thanks to Travis, Glenda and Hemant for their service.","5"
"d4727829","The Pod Boutique Capsule Hotel","Tom Martin","Private room?","This hotel is basically built into the side of a building, you have to go into a fire exit type door from the street and go up 3 floors to get to reception.   We paid when we arrived and was annoyed to have to pay taxes and charges on top even though it didn°Øt say it online so we paid °Ã45 for 1 night!  We stayed in a private room as we were traveling as a couple, it°Øs not really private you have to walk through a dorm and your tiny 3mx3m room is at the end meaning if you need a shower or toilet you have to walk though everyone, you can hear anything that is going on in the dorm as well, bed was comfy and had air con.   Commenting on the dorms, they aren°Øt really social from what we saw so if you are solo packing and want a social experience again I wouldn°Øt recommend.  Staff are°¶","3"
"d4727829","The Pod Boutique Capsule Hotel","jiaqi","reviews for staycation","Tried staying in a pod capsule hotel for a first time as I saw the rates were low online as compared to what it normally were, and I needed a getaway. To my surprise, the place was very clean and the ambience was perfect. Upon checking in, I was greeted with warm smiles of Travis and Eva. When I needed help, i approached the front desk and Hemant was there to help, even late at night! Their customer service is superb! I would definitely recommend my friends to stay here. The pod bed was quiet and comfy too. A towel is also provided in the pod. Unfortunately, I did not manage to taste their complimentary breakfast as I had to leave quite early. All in all, this place is definitely worth it!","5"
"d4727829","The Pod Boutique Capsule Hotel","Gum Sook","Nice stay","I really had a nice time at the Pod hostel. Breakfast is okay.  Sttaffs  are very kind.  Especially Siti, Eva, Farah is so nice. They help me with direction to mustafa centre and littke india. Some day I want to visit to here.","4"
"d4727829","The Pod Boutique Capsule Hotel","Kris","Clean & convenient","Check in/out are fast and easy. Clean all day long, MRT in walkable distance. Staffs are willing to help, friendly. Hemant the night staffs are always there if you need help in the middle of the night. Other staffs are okay too. Travis and Eva has helped me on various occasions too. Would recommend this place. Complimentary breakfast are ok, nothing special.","5"
"d4727829","The Pod Boutique Capsule Hotel","Miriam","Great","The service here is great! People here are friendly and the environment are cleaning! Also, having a place to do the laundry is convenient. By the way, there is a Indian girl Preet who usually help me deal with los of thins. She is kind!","5"
"d4727829","The Pod Boutique Capsule Hotel","Angmoh SG","Comfortable Long Term Stay","I have stayed in quite a few hostels in Singapore. The Pod is one of the best. The location is great. Bus stop right outside the entrance. A few 7-elevens nearby. Cleanliness of rooms and common areas is good. The combined shower/toilet cubicles are self contained and private. Free breakfast included 07:30-09:30 (never tried). Staff are generally very helpful and fast to resolve and issues. Free self service laundry is a nice facility to have. The discount for longer term stay could be a little more given the reduction in overheads required to maintain the bed and complimentary bottle of water. Overall, The Pod have a good product. They could improve by refreshing a few of the fixtures and fittings to keep pace with newer hostels nearby. More comfy chairs would be a welcome°¶","4"
"d4727829","The Pod Boutique Capsule Hotel","Aysha","Amazing Service","This was my first Solo and surely that explains how skeptical I have been even while sorting out the hostels. The Pod has been one of my best choices with all the facilities it had starting from clean washroom, comfy bed, fulfilling breakfast and ofc friendly staffs. It exceeded my expectation. I got the mixed dorm (as I couldn't find seat available in female dorm) but yet I had no reason to get uncomfortable at any means. If I go back for a trip I would for sure PICK the Pod without question.","5"
"d4727829","The Pod Boutique Capsule Hotel","Manish F","Meeting expectations","Having visited many hostels, the Pod ranks highly amongst them. The location is excellent; the rooms and bathrooms clean and adequate. The staff were extremely helpful and the breakfast was enjoyable. What more can you ask for?","5"
"d4727829","The Pod Boutique Capsule Hotel","Nayomy Mbobda","Amazing staff","We came to the Pod with some other business students coming to visit some companies. We stayed at the pod through a travel agency, meaning we didn°Øt really choose it. However, i am glad we did after all, the people working there are super helpfull such as we had a leaking pipe from the airco and told Travis, someone working there and the next day it was fixed.   Super fast and helpful, thanks goes out to Travis for fixing this for us.   Definitely coming back","4"
"d4727829","The Pod Boutique Capsule Hotel","chunkay","The pod capsule boutique hotel","I really enjoyed my short stay here. For the prices, it was really worth it. You are able to experience a hotel standard in this boutique hotel. The pod team was very helpful during my stay, and I even extended my stay a few times because of the location and cleanliness of the place. I want to shoutout to the staffs who were eager to help me these past few days; Travis, Hemant and Leslie. I would come back here when I come to Singapore again. All's good except for the crazy screaming lady in the room!","5"
"d4727829","The Pod Boutique Capsule Hotel","travellingkid84","Average","Months and months we have booked this place. We accidentally booked the mix dorm but later emailed the hotel to change it to all male. This was confirmed to us. On our arrival, tired late at night, we were put in the mix dorm. We were not impressed and was told that night if we leave, we would t get a refund back because it was book direct. And because I couldn°Øt find the confirmation email.   In the morning I found the email. Took it over to the GM and spoke to him about it. He literally bad mouth his staff saying they are in consistent and the lady who confirmed the movement of my booking was incompetent. It was just wow! Never going here again.  Small lift, hot, stinky small doors. Comfy beds tho.   Not our type of place.","2"
"d4727829","The Pod Boutique Capsule Hotel","SpiceNSpruce","Comfortable and friendly Pod Hostel","Well-recommended hostel due to its strategic location on Beach Rd (within 10 minutes' walk from 2 MRT lines, one of them goes to the airport), friendly and helpful staff, and also value for money.  I really appreciated that they allowed me an early check-in - after a long flight, I needed to lie down before starting to explore Singapore.  The pod itself is quite basic (lamp, power point, locker) but the mattress is comfy.  Footwear must be put into the shoe lockers on each floor to keep the areas clean.  Liked the shower/toilet area which has a simple but nice decoration to give it a more ""homey"" feel.  Breakfast is a notch above the usual hostel fare, too.  Would gladly come back here on my next visit!","5"
"d4727829","The Pod Boutique Capsule Hotel","Masamune","A Super-Classy Capsule Hotel Experience","Amenities were excellent: a) sufficient luggage space b) clean sheets c) hotel-class toilet d) complementary laundry room e) generous buffet breakfast  All the staff I've met so far have been very friendly and helpful. Travis deserves special mention for remembering me during my 3rd visit here.  Book now, you won't regret your stay here :)","5"
"d4727829","The Pod Boutique Capsule Hotel","Peichun0412","Service is nice","Check in service is very nice. Especially the staff Travis help me a lot during my stay. The hostel is quite clean. Breakfast is simple but good enough. Thanks a lot it's a good place and nice people, let me have a safe trip in Singapore.","5"
"d4727829","The Pod Boutique Capsule Hotel","Yewin Fong","Great service and excellent place","Was greeted on arrival by Glenda, who was joyful n welcoming. The other staffs Travis  & Eva were also super helpful. The toilets were 10/10 clean. I loved that they had additional facilities like working spaces too. This place comes highly recommended!","5"
"d4727829","The Pod Boutique Capsule Hotel","TSW K","Great stay!","The location, amenities and facilities (including the decor) of the hostel was really swell for a stay well taken care of. Kenneth and Travis at the desk were great and friendly in helping me out when I had a small request to ask for! :D","5"
"d4727829","The Pod Boutique Capsule Hotel","Chanju","Perfect service!","All of service staffs were so kind and nice. From the check-in to check-out, they gave us 5 stars hotel service in all procedures. Specially, services of booking taxi and helping with our luggages were so impressive. In heavy rain, they helped taking a taxi in front of the hottel for us and they carrying our bagages to room and taxi. Even though we have a lots of luggages, they kept smile always. I really appreciate for your kindness. And We want to see them again soon.","5"
"d4727829","The Pod Boutique Capsule Hotel","Llllamb","Really nice hostel!","Trendy modern hostel! With plenty socialising areas!   Very clean rooms and bathrooms! Bathrooms unisex! Bathrooms modern and stylish! Could be cleaned a little more regularly as lots of people using them!   Very comfortable beds!   Fantastic location! Great streets and eats on your doorstep! Easy to get public transport from here too!  Staff are very friendly and helpful!   Great offering of hot and cold breakfast options!   Lots of space to safely lock your luggage!   Would stay here again!!","5"
"d4727829","The Pod Boutique Capsule Hotel","Yesitea","Cozy and strategic","It's my second time stay here. I love the location where is so many halal restaurant and also the famous mosque. The place is very cozy, clean, and also it has separate floor for woman only. Would come back again here.","4"
"d4727829","The Pod Boutique Capsule Hotel","Cathie K","Loved it - A hidden gem","Spacious and Clean, Safe and secure. Bedrooms, showers, toilets and dining room all well presented. Good free breakfast. Staff friendly and helpful - I witnessed those checking in being shown around the facilities and to their rooms. I unfortunately didn't get this on arrival however think I was the exception. Good location, plenty of restaurants and sights nearby and a bus stop right outside The Pod Boutique can take you further afield.","5"
"d4727829","The Pod Boutique Capsule Hotel","mntne","Amazing value for money !","This hostel was definitely the best I've stayed in : clean et modern facilities, very helpful staff & great perks. The location is good too - 5 minutes away from two MRT stations (3 lines in total) and a 30 minutes ride from Changi airport. The neighborhood is both touristy and local - overall great location.  The room was nice and ""spacious"" for this city - though a little bit cold at times (Singapore can get pretty hot so they turn the air con full blast). Each pod is quite intimate (with a curtain closing) and the bedding is amazing for a hostel. They provide a free towel for each guest and a locker underneath each pod. Bathrooms are nice and clean (little pods with a toilet and a sink). We didn't experience any delay to get ready but 6 showers per floor for a lot of rooms°¶","5"
"d4727829","The Pod Boutique Capsule Hotel","The tribal trotter","A futuristic experience","The Pod capsule boutique hotel completely compliments the futuristic aesthetic of the city itself.  The sleek and trendy hotel offers budget travel an impeccable experience and service.  Leslie Yeo along with the whole staff team went out of their  way to make sure I was treated with a 5star service.  The full English breakfasts were always a treat and a great way to make new friends and meet other solo  travellers.  I can honestly safetly say I will definitely be coming back and stay here again and will be sharing more Videos on my YouTube channel.","5"
"d4727829","The Pod Boutique Capsule Hotel","JaceyRight","Great Location, Could be tidier","I stayed at The Pod Capsule Hotel for 5 days. For the most part, it was a great stay. The hotel is conveniently located by Kampong Glam  and Haji lane. It°Øs is only a short walk to little India. There are two metro stations within walking distance that can get you any where else you°Ød like to go.  I stayed in a single suite. The bed was comfy and it was nice to have my own space. My only complaint is that the walls between the pods are extremely thin and I could hear the snoring from the next pod like the person was in the led with me. Also the regulation of the AirCon wasn°Øt great. My pod was warm and my friend°Øs was freezing.  The one thing I did have issue with was the cleanliness of the bathrooms. Given that there are so many people using the bath/shower rooms, they should°¶","3"
"d4727829","The Pod Boutique Capsule Hotel","NicDacre","Pro°Øs and Con°Øs","I had high hopes for this hostel from the overwhelmingly positive reviews online, I stayed for 3 nights total and overall my time there was average.  Pro°Øs:  Very friendly accommodating staff Delicious hot breakfast (although only served between 7:30-930)  Modern design  Mostly clean and well maintained Key card lock bag storage underneath bunks Good for solo travelers   Con°Øs:  I probably would have liked being a little closer to downtown, just a bit. The location is good, I really enjoyed the vibe of Haji Lane as there was a good amount of open late food options within walking distance. It°Øs about a 10 minute walk to the train and it takes two stops to get to Bayside. I just would have liked to be a bit closer to avoid taking the train if possible.  There is little to no°¶","3"
"d4727829","The Pod Boutique Capsule Hotel","emilie730","Perfect for a short stay","Great location, very clean, and very helpful staff. Although there is not much privacy, we slept (there are many pods per 'room'). They provide ear plugs in each pod (if the people next to you snores, I guess). The staff recommended us an itinerary for the 2 days we had in Singapore and gave us many tips on how to save money, where to go, what to eat...Their tips were very helpful. I strongly recommend it!","5"
"d4727829","The Pod Boutique Capsule Hotel","Jennifer J","It°Øs complicated","My husband and I had a cruise leaving out of Singapore planned and really wanted to spend a few days beforehand touring the city. We were looking for something different than the typical hotel we stay in, so we decided to try the Pod hotel. Welppppp....it definitely was different.   Positives<U+2014>The staff is extraordinary friendly. The amenities are very clean. You are right by many cool things to see. Breakfast was yummy. The bed was very nice and firm. The hotel is right by the hop on hop off bus.   Not positives<U+2014>It°Øs like indoor camping. The wall are paper thin. You either are in the top of an 8 foot bunk with a stranger below you (blocked by a wall)or you are on the bottom bunk with strangers above you again separated by the same paper thin wall. Two adults and suitcases can°¶","3"
"d4727829","The Pod Boutique Capsule Hotel","AymanLi","Perfect place for solo travelers and backpackers!","The staff is so nice, the room and bed are cozy, bathroom and amenities are clean. Definitely staying there again next time I visit. Free breakfast in the morning, very fast WiFi, safe location and only residents can enter, plus it's convenient to move around and the tour bus comes to the door every 20 mins.","5"
"d4727829","The Pod Boutique Capsule Hotel","b.s.y.c","Perfect choice for solo backpacker in Singapore!","Since most hotels in Singapore are pricey and traveling alone, I decided prefer to stay at The Pod @ Beach Road, Singapore. The Pod is located at Beach road, near Haji Lane and reachable by walk from Bugis MRT station. I stayed at The Pod for totally five (5) nights during the BNP Paribas WTA Finals Singapore 2018 held at Singapore Indoor Stadium. From here to stadium, it is just one station from Nicoll Highway MRT station which only needs 10 minutes walk. Even I arrived at The Pod very late night (around 11 p.m.), the check-in process is very quick by using the machine by inputting guest name, you'll receive the key room card access, towel and one (1) bottle of mineral water. The reception staff is very helpful. I stayed at Mixed room, side entry, bottom bunk. There is blind°¶","5"
"d4727829","The Pod Boutique Capsule Hotel","Julia","Incredible staff - couldn't rate any higher!","This is the first time I've ever written a review for anywhere before but after my experience with the pod capsule hostel I just had to. My friend and I arrived from a long 13 hour flight from London to be told that our luggage had not landed with us. So after a naturally stressful time spent at the airport logging our suitcases, we go to the Pod hostel. On arrival it was obvious we had no luggage and were treated with such compassion and care by the staff working there. I even found out I got upgraded to a queen pod suite (totally worth getting by the way) which helped improved the mood. We were given a Toothbrush and toothpaste to help us out as well.  Our luggage was due to be delivered 2 days later and hours before my friend and I were due to fly on to bali. Unfortunately,°¶","5"
"d4727829","The Pod Boutique Capsule Hotel","Danai K","A great place to stay in Singapore","Super clean, very quiet, spacious capsule beds, full breakfast and helpful employees! It's not the best place to meet people and make new friends, but it is ideal if you are looking for a place to work while you are in Singapore. I also felt very safe with my belongings :) The location is excellent too; many options for food and shopping, very close to the Bugis MRT station and Beach Road is very well connected with buses.","5"
"d4727829","The Pod Boutique Capsule Hotel","Sirjan","Lovely long term stay","Been staying here for the past 2 months and continuing to do so. The Pod is very comfortable once you get used to the cozy environment. The toilets and pods are very clean! The people staying here, usually for shorter visits, are all very nice. The receptionists are extremely polite and helpful, especially Robin whom personally checks if my stay is comfortable or need assistance for anything. I am always losing my key card, up to once a day at times, but he always ensures that it is no big deal. Would definitely recommend anyone to stay here, even if for the long-term.","5"
"d4727829","The Pod Boutique Capsule Hotel","HaiZa MF","Good enough for a short layover","I booked a suite, requested for a lower pod but they gave me an upper pod, which I find a bit too high and hard to go up to. The aircond was also a bit too cold for me, but luckily the bed and pillows were comfy. Breakfast was way better that any hostels I've been to so that's a plus.","3"
"d4727829","The Pod Boutique Capsule Hotel","RyanE264","Simple, no frills place to rest your head","Well what can I say, The Pod was truly a unique experience being it's the first time post-college I have lived in a shared living environment ( hostel ).   Positives:  -Friendly staff. Never had an issue with the staff during my stay, which definitely made for a pleasant experience in that regards.  -Free, simple breakfast. Despite the breakfast tasting a little weird on Sunday of my stay, the breakfast was acceptable.  -Fast Wifi. Some of the fastest wifi i have had out of many hotels/hostels i stay at.  -Location was convenient and close by everything i needed access to.   Negatives:  -LOUD. Honestly the construction was one thing but i knew of the construction prior arriving. The real issue was that the door constantly was opening and slamming shut all hours of day and night°¶","3"
"d4727829","The Pod Boutique Capsule Hotel","LightPacker728460","2 night stay","We stayed here for 2 nights. The pod was comfy for 2 in our own small room. Free water was nice. Refurbishment was happening during our stay so I would check on this if you have a layover and want to sleep in because in the day their was noise. We had no access to toilet or shower facilities on our floor due to the renovation which was a pain and meant more people using the other 2 bathrooms so people had to queue. One of our nights was a Friday and 2 other showers could not be used because the doors had been painted. It was a really busy night and people were still trying to shower at 2400. 4 showers between 3 floors of guests feels like bad planning. If the renovation was not going on I would have scored the pod higher but there was not even notice of this on their website.°¶","3"
"d4727829","The Pod Boutique Capsule Hotel","Payaniga","Convenient ans Reasonable Stay","Stayed here during first week of November 2018 in the Ladies only room. Reasonable for Single travelers. Clean beds and bathrooms.  The capsule and storage space were spacious. Did not feel crammed at all. Neatly maintained. Aircon also good. Pleasant ambiance. Breakfast was good and sufficient to kick start the day. Cordial staff.  Convenient location with good access to MRT and bus. Lots of restaurants nearby.","4"
"d4727829","The Pod Boutique Capsule Hotel","Fernanda T","Amazing stay","The Pod is a boutique hotel with a very good location, close to two subway stations, bus stop right in front and a lot of restaurants / bars in the surrounding area. The structure is amazing, everything super new and clean and the decor is super modern. The couple pod is super comfortable, with curtain for privacy (which also helps to blur the clarity) and I confess I wanted to sleep all day long some days! All bedrooms have great air conditioning plus light and individual powerplugs on each bed. Bathrooms are shared however there are not like in other places we have stayed. They are like normal bathrooms, a several independent rooms with door and inside sink, toilet and box. The breakfast is varied and has a fridge available in case you want to keep something. The hotel offers°¶","5"
"d4727829","The Pod Boutique Capsule Hotel","Azrie I","Unlike Any Other Capsule Hotel","I am satisfied with everything that they offered. From the front-desk service, to the ambiance and the amenities, this capsule hotel is unlike any other. Very close to Arab Street and Bugis MRT station. Would be convenient for tourists. I would like to recognise Daryl, one of the staff there who delivered exceptional customer service when we checked-in. Will definitely recommend this place for everyone.","4"
"d4727829","The Pod Boutique Capsule Hotel","PeeGadget","Unique Experience","The pod hotel was a unique and enjoyable experience. It is close to the MRT and many nearby options to experience Singapore°Øs vast variety of ethnic food.   I would pass on the free breakfast and head out to the neighborhood to experience what the area has to offer.   A recommendation to the hotel. When a male employee is cleaning the ladies only room have a female employee check the room before entry or at least have the male employee knock before entering.   Overall a good hostel experience and most important a comfy bed with good bedding.","3"
"d4727829","The Pod Boutique Capsule Hotel","Leanne","Great Hostel","This is one of the cleanest hostels I°Øve stayed in. Staff are very welcoming and friendly. The hostel provides a free breakfast, water and towels which is really nice. The only downside is that it was very hot in our particular bunk, we were in a Queen Capsule at the top. But otherwise a really good hostel in a good location. Would recommend.","4"
"d4727829","The Pod Boutique Capsule Hotel","NBV2014","Awesome Place","Unfortunately I didn°Øt make any advanced reservations, however they managed to accommodate in. The place is awesome, the bed can accommodate a 6°Ø person. The breakfast was good and simple. The washroom was well and clean.","5"
"d4727829","The Pod Boutique Capsule Hotel","iampratzz","Great Location and Hostel","I stayed at Capsule Pod Boutique Hostel for 8 nights and i was Happy by their service and facility! Great ambiance, kind and helpful staffs, fast wifi, fresh towel, clean linen, comfortable mattress, etc. You will get your own keycard to access the room, locker, main gate, and also shower room. The price was totally worth to pay for such a great location.","5"
"d4727829","The Pod Boutique Capsule Hotel","Sylsyll","Great for solo traveller","I stayed only one night as a quick stop before flying to Bali.  I had an upper pod in a female only room.  Everything was perfect, clean and tidy. Not noisy at all, you have space to have a comfortable sleep and store you things. The small table in the pod is very handy! There is air con in the room but you have enough covers to not feel it at all. The shared bathroom are great, big showers room with complimentary shampoo and bath gel. Breakfast is minimal but nice. Location is great, close to everything and in a quiet and safe area. I would definitely stay here again! Nice and friendly staff!","5"
"d4727829","The Pod Boutique Capsule Hotel","Rebecca S","Nice but very small","Got a private pod, very tidy and nice bathrooms. Certainly a squish with minimal room for your bags. Had an upper double private pod. Bed was cosy and quite cool. Would recommend if travelling alone or as a small group and get a private room.","4"
